,year,duration,popularity
145307,1968,361627,23
145308,1968,211400,24
145309,1968,166947,26
145310,1968,205440,18
145311,1968,77413,20
145312,1968,149320,21
145313,1968,134733,22
145314,1968,163987,18
145315,1968,144733,21
145316,1968,186987,20
145317,1968,242747,20
145318,1968,174227,20
145319,1968,366987,20
145320,1968,188240,23
145321,1968,451093,22
145322,1968,157160,21
145323,1968,172373,21
145324,1968,206333,45
145325,1968,203227,23
145326,1968,276867,21
145327,1968,212467,19
145328,1968,277000,18
145329,1968,204133,21
145330,1968,154133,26
145331,1968,117000,21
145332,1968,173040,24
145333,1968,218546,22
145334,1968,108787,26
145335,1968,373423,22
145336,1968,167509,21
145337,1968,213307,24
145338,1968,616800,21
145339,1968,220893,17
145340,1968,203840,18
145341,1968,154333,39
145342,1968,174200,23
145343,1968,281427,21
145344,1968,191027,21
145345,1968,120067,22
145346,1968,231133,24
145347,1968,147787,24
145348,1968,185600,16
145349,1968,113267,27
145350,1968,92533,21
145351,1968,162867,30
145352,1968,120800,21
145353,1968,179373,30
145354,1968,174413,25
145355,1968,137000,20
145356,1968,191843,22
145357,1968,503933,22
145358,1968,278667,20
145359,1968,196733,19
145360,1968,273533,24
145361,1968,244267,21
145362,1968,256347,22
145363,1968,368960,21
145364,1968,172000,16
145365,1968,196533,23
145366,1968,154707,28
145367,1968,160509,23
145368,1968,183933,20
145369,1968,224293,23
145370,1968,221987,47
145371,1968,332533,20
145372,1968,158200,33
145373,1968,168053,23
145374,1968,195773,22
145375,1968,164427,24
145376,1968,150667,25
145377,1968,292547,24
145378,1968,443533,19
145379,1968,310293,16
145380,1968,81307,20
145381,1968,172707,20
145382,1968,132667,20
145383,1968,167133,20
145384,1968,298173,20
145385,1968,188253,23
145386,1968,177520,20
145387,1968,233947,20
145388,1968,202160,19
145389,1968,199276,20
145390,1968,206040,22
145391,1968,121333,25
145392,1968,148800,26
145393,1968,166107,29
145394,1968,162867,17
145395,1968,780600,22
145396,1968,874160,17
145397,1968,243893,22
145398,1968,585717,22
145399,1968,221347,23
145400,1968,348227,21
145401,1968,320933,21
145402,1968,194200,17
145403,1968,188200,25
145404,1968,194893,20
145405,1968,210960,19
145406,1968,168973,23
145407,1968,116213,22
145408,1968,167267,21
145409,1968,269440,19
145410,1968,142173,18
145411,1968,130293,19
145412,1968,256760,18
145413,1968,214693,20
145414,1968,120800,18
145415,1968,246107,21
145416,1968,170227,20
145417,1968,179373,24
145418,1969,181560,37
145419,1969,162840,40
145420,1969,295027,27
145421,1969,173293,27
145422,1969,190640,21
145423,1969,204800,28
145424,1969,173733,23
145425,1969,318507,22
145426,1969,123907,23
145427,1969,165040,23
145428,1969,224867,20
145429,1969,152960,25
145430,1969,304440,39
145431,1969,341467,23
145432,1969,186600,27
145433,1969,244293,24
145434,1969,184853,28
145435,1969,156253,18
145436,1969,155120,21
145437,1969,208360,20
145438,1969,172973,17
145439,1969,159227,23
145440,1969,140173,22
145441,1969,292800,27
145442,1969,193907,25
145443,1969,174000,27
145444,1969,164920,22
145445,1969,213573,24
145446,1969,313893,24
145447,1969,171680,22
145448,1969,387693,22
145449,1969,178640,18
145450,1969,86907,25
145451,1969,233400,24
145452,1969,197867,37
145453,1969,276653,17
145454,1969,730267,20
145455,1969,210053,24
145456,1969,199742,25
145457,1969,235093,23
145458,1969,198667,27
145459,1969,489427,26
145460,1969,275827,23
145461,1969,165293,24
145462,1969,162600,26
145463,1969,235693,33
145464,1969,1298000,24
145465,1969,175800,31
145466,1969,314000,23
145467,1969,261733,25
145468,1969,174200,18
145469,1969,225053,24
145470,1969,154400,18
145471,1969,148600,18
145472,1969,169360,31
145473,1969,437612,20
145474,1969,156611,17
145475,1969,148840,24
145476,1969,83573,21
145477,1969,185400,23
145478,1969,97536,17
145479,1969,330840,26
145480,1969,240373,23
145481,1969,493129,19
145482,1969,1228133,18
145483,1969,244027,21
145484,1969,704133,25
145485,1969,145431,24
145486,1969,160413,21
145487,1969,172827,23
145488,1969,181627,24
145489,1969,162440,26
145490,1969,165013,25
145491,1969,241680,25
145492,1969,393853,24
145493,1969,153653,23
145494,1969,253107,25
145495,1969,183867,21
145496,1969,70267,22
145497,1969,204027,23
145498,1969,142200,24
145499,1969,189307,28
145500,1969,193267,23
145501,1969,257334,20
145502,1969,354960,24
145503,1969,222800,28
145504,1969,158493,25
145505,1969,289360,31
145506,1969,182693,20
145507,1969,571840,22
145508,1969,268251,21
145509,1969,219000,23
145510,1969,242507,22
145511,1969,263813,26
145512,1969,257333,26
145513,1969,301600,22
145514,1969,179907,23
145515,1969,219480,24
145516,1969,379200,26
145517,1969,303773,24
145518,1969,147547,24
145519,1969,187867,21
145520,1969,171867,23
145521,1969,248106,17
145522,1969,147600,20
145523,1969,133706,26
145524,1969,196173,27
145525,1969,168107,18
145526,1969,171133,23
145527,1969,546400,20
145528,1969,190893,21
145529,1969,178493,21
145530,1969,272108,25
145531,1969,272609,22
145532,1969,177598,17
145533,1969,177307,23
145534,1969,180213,18
145535,1969,213840,24
145536,1969,224733,25
145537,1969,149133,22
145538,1969,263129,28
145539,1969,233000,24
145540,1969,190773,22
145541,1969,167213,26
145542,1969,146293,28
145543,1969,181573,24
145544,1969,209707,46
145545,1969,300640,24
145546,1969,157480,20
145547,1969,181253,22
145548,1969,166600,22
145549,1969,399880,24
145550,1969,152267,26
145551,1969,165173,22
145552,1969,174040,24
145553,1969,206080,26
145554,1969,910227,17
145555,1969,192027,26
145556,1969,200867,28
145557,1969,322000,22
145558,1969,184960,24
145559,1969,137187,22
145560,1969,203000,24
145561,1969,88360,22
145562,1969,175556,24
145563,1969,163722,21
145564,1969,140027,23
145565,1969,266240,22
145566,1969,788400,17
145567,1969,186280,22
145568,1969,420737,22
145569,1969,226080,27
145570,1969,140107,20
145571,1969,162827,26
145572,1969,153720,26
145573,1969,235960,23
145574,1969,144422,24
145575,1969,153960,30
145576,1969,150493,22
145577,1969,179800,23
145578,1969,126109,21
145579,1969,185613,26
145580,1969,168373,24
145581,1969,471814,24
145582,1969,133240,22
145583,1969,143253,23
145584,1969,166173,23
145585,1969,246733,24
145586,1969,255400,22
145587,1969,223107,23
145588,1969,194067,21
145589,1969,153160,17
145590,1969,303521,19
145591,1969,149013,23
145592,1969,195973,23
145593,1969,238027,29
145594,1969,433333,23
145595,1969,350760,25
145596,1969,167467,24
145597,1969,309869,19
145598,1969,158747,24
145599,1969,317684,25
145600,1969,160560,23
145601,1969,121640,24
145602,1969,172600,30
145603,1969,97467,21
145604,1969,149986,25
145605,1969,396600,19
145606,1969,220293,25
145607,1969,225973,22
145608,1969,144731,19
145609,1969,227867,26
145610,1969,74585,21
145611,1969,143267,19
145612,1969,178773,20
145613,1969,172200,31
145614,1969,255173,23
145615,1969,138933,16
145616,1969,993733,22
145617,1969,169947,23
145618,1970,183200,25
145619,1970,395067,24
145620,1970,200320,31
145621,1970,235440,22
145622,1970,181162,19
145623,1970,243640,31
145624,1970,187280,25
145625,1970,137760,22
145626,1970,531627,22
145627,1970,222733,22
145628,1970,423920,28
145629,1970,627267,30
145630,1970,155507,23
145631,1970,172827,21
145632,1970,225720,24
145633,1970,841747,24
145634,1970,203533,27
145635,1970,243587,29
145636,1970,129000,26
145637,1970,187773,32
145638,1970,252447,23
145639,1970,177293,25
145640,1970,207680,22
145641,1970,208108,29
145642,1970,159907,28
145643,1970,248693,26
145644,1970,238560,24
145645,1970,227120,26
145646,1970,628987,21
145647,1970,190546,28
145648,1970,201747,22
145649,1970,189053,24
145650,1970,200667,28
145651,1970,234386,26
145652,1970,237307,24
145653,1970,215133,23
145654,1970,279773,26
145655,1970,155533,19
145656,1970,122933,27
145657,1970,220947,31
145658,1970,266043,27
145659,1970,207680,23
145660,1970,178013,27
145661,1970,286507,23
145662,1970,246467,24
145663,1970,802467,19
145664,1970,185893,21
145665,1970,188200,24
145666,1970,218240,23
145667,1970,169267,21
145668,1970,178000,24
145669,1970,167307,24
145670,1970,147853,24
145671,1970,161520,28
145672,1970,1810827,22
145673,1970,187680,23
145674,1970,297213,25
145675,1970,217187,28
145676,1970,319040,26
145677,1970,177107,23
145678,1970,419867,28
145679,1970,203494,29
145680,1970,128147,27
145681,1970,228387,35
145682,1970,155467,24
145683,1970,239240,27
145684,1970,131493,25
145685,1970,222467,21
145686,1970,165707,31
145687,1970,244760,22
145688,1970,369000,21
145689,1970,387933,25
145690,1970,213067,23
145691,1970,175853,31
145692,1970,193467,24
145693,1970,500680,19
145694,1970,175560,26
145695,1970,153107,25
145696,1970,265333,24
145697,1970,240200,22
145698,1970,124160,21
145699,1970,158960,21
145700,1970,277467,25
145701,1970,133893,27
145702,1970,72800,24
145703,1970,236507,23
145704,1970,162987,21
145705,1970,195293,29
145706,1970,175027,19
145707,1970,195640,24
145708,1970,149800,24
145709,1970,330213,24
145710,1970,118031,21
145711,1970,173600,28
145712,1970,166440,31
145713,1970,238865,22
145714,1970,463667,36
145715,1970,242867,21
145716,1970,238867,24
145717,1970,231667,23
145718,1970,299000,25
145719,1970,180094,22
145720,1970,275373,23
145721,1970,154920,19
145722,1970,188573,25
145723,1970,272333,21
145724,1970,216680,25
145725,1970,197067,22
145726,1970,164413,32
145727,1970,556413,20
145728,1970,238968,36
145729,1970,252987,24
145730,1970,255680,26
145731,1970,474933,24
145732,1970,237627,28
145733,1970,263160,23
145734,1970,270373,24
145735,1970,162360,27
145736,1970,387053,29
145737,1970,166533,32
145738,1970,127467,20
145739,1970,175400,18
145740,1970,237667,22
145741,1970,250533,32
145742,1970,200133,22
145743,1970,136970,32
145744,1970,167133,23
145745,1970,139133,24
145746,1970,244533,25
145747,1970,273867,18
145748,1970,135560,20
145749,1970,276199,34
145750,1970,344816,25
145751,1970,195320,24
145752,1970,213760,37
145753,1970,199627,36
145754,1970,86693,25
145755,1970,133560,25
145756,1970,168827,25
145757,1970,219453,29
145758,1970,224933,21
145759,1970,155973,24
145760,1970,239533,26
145761,1970,269893,22
145762,1970,220608,21
145763,1970,316920,22
145764,1970,298627,27
145765,1970,164533,18
145766,1970,111307,18
145767,1970,147627,36
145768,1970,164160,24
145769,1970,188600,31
145770,1970,518307,20
145771,1970,153267,23
145772,1970,201440,24
145773,1970,458463,34
145774,1970,105587,24
145775,1970,174707,19
145776,1970,246413,25
145777,1970,178360,18
145778,1970,273520,26
145779,1970,297107,27
145780,1970,164000,23
145781,1970,172707,20
145782,1970,212280,22
145783,1970,196200,23
145784,1970,170133,20
145785,1970,129573,24
145786,1970,196467,18
145787,1970,194093,24
145788,1970,154347,25
145789,1970,311800,23
145790,1970,162413,21
145791,1970,232747,26
145792,1970,206760,25
145793,1970,179493,22
145794,1970,203227,23
145795,1970,182453,24
145796,1970,243787,35
145797,1970,204987,29
145798,1970,269013,24
145799,1970,161360,21
145800,1970,185067,27
145801,1970,310680,22
145802,1970,160040,25
145803,1970,227293,22
145804,1970,224227,23
145805,1970,519067,20
145806,1970,164133,24
145807,1970,351840,23
145808,1970,121133,21
145809,1970,348717,26
145810,1970,194933,24
145811,1970,226987,23
145812,1970,345080,22
145813,1970,125920,20
145814,1970,186413,23
145815,1970,169787,24
145816,1970,344933,24
145817,1970,178680,21
145818,1971,414827,21
145819,1971,123627,23
145820,1971,202400,32
145821,1971,117628,30
145822,1971,152227,26
145823,1971,188667,37
145824,1971,182387,27
145825,1971,229113,27
145826,1971,192827,23
145827,1971,278227,21
145828,1971,426960,31
145829,1971,228507,20
145830,1971,180320,40
145831,1971,250507,23
145832,1971,152667,22
145833,1971,164533,20
145834,1971,126853,23
145835,1971,223027,23
145836,1971,339360,19
145837,1971,139333,20
145838,1971,213693,24
145839,1971,125133,23
145840,1971,124800,24
145841,1971,231653,36
145842,1971,205573,24
145843,1971,187667,24
145844,1971,153133,22
145845,1971,141111,25
145846,1971,218667,28
145847,1971,159600,39
145848,1971,208693,20
145849,1971,227893,21
145850,1971,135520,21
145851,1971,196800,21
145852,1971,245907,19
145853,1971,177267,25
145854,1971,172627,22
145855,1971,163527,29
145856,1971,349467,24
145857,1971,138307,29
145858,1971,170400,19
145859,1971,229133,43
145860,1971,232533,26
145861,1971,217587,24
145862,1971,160733,24
145863,1971,244427,24
145864,1971,268400,24
145865,1971,236267,22
145866,1971,227213,25
145867,1971,223933,23
145868,1971,240120,21
145869,1971,161507,24
145870,1971,310800,23
145871,1971,318027,25
145872,1971,182187,23
145873,1971,272293,21
145874,1971,149600,22
145875,1971,158227,39
145876,1971,280640,25
145877,1971,187339,21
145878,1971,379429,30
145879,1971,177027,19
145880,1971,162333,23
145881,1971,235800,20
145882,1971,422324,30
145883,1971,310160,23
145884,1971,259785,32
145885,1971,263880,24
145886,1971,197667,23
145887,1971,334107,26
145888,1971,180613,21
145889,1971,220467,21
145890,1971,260880,26
145891,1971,236160,25
145892,1971,271960,27
145893,1971,240800,23
145894,1971,146347,23
145895,1971,134560,25
145896,1971,239387,33
145897,1971,196600,23
145898,1971,78107,26
145899,1971,130333,22
145900,1971,308947,22
145901,1971,180067,25
145902,1971,310960,21
145903,1971,165200,20
145904,1971,625253,21
145905,1971,134827,27
145906,1971,184933,20
145907,1971,194307,26
145908,1971,215093,22
145909,1971,254375,43
145910,1971,623053,23
145911,1971,250533,24
145912,1971,241627,28
145913,1971,179267,22
145914,1971,231000,26
145915,1971,314040,21
145916,1971,185227,24
145917,1971,230507,23
145918,1971,106200,25
145919,1971,232333,21
145920,1971,186160,29
145921,1971,238347,26
145922,1971,315160,24
145923,1971,283098,25
145924,1971,205867,28
145925,1971,193307,23
145926,1971,370427,22
145927,1971,186440,26
145928,1971,365640,24
145929,1971,148027,23
145930,1971,170128,19
145931,1971,354093,25
145932,1971,384693,24
145933,1971,143351,22
145934,1971,205733,22
145935,1971,171240,21
145936,1971,201800,24
145937,1971,407293,29
145938,1971,133613,22
145939,1971,144521,24
145940,1971,227138,21
145941,1971,389480,26
145942,1971,550777,22
145943,1971,137867,24
145944,1971,145920,21
145945,1971,259444,22
145946,1971,192960,24
145947,1971,202600,25
145948,1971,190107,24
145949,1971,239444,25
145950,1971,244533,19
145951,1971,185827,24
145952,1971,116133,22
145953,1971,305440,31
145954,1971,495267,28
145955,1971,134667,26
145956,1971,161547,19
145957,1971,260667,47
145958,1971,345600,27
145959,1971,198400,25
145960,1971,248000,23
145961,1971,140587,24
145962,1971,179200,22
145963,1971,236973,30
145964,1971,154400,27
145965,1971,178800,19
145966,1971,448893,19
145967,1971,179013,20
145968,1971,171833,29
145969,1971,1243627,27
145970,1971,273200,20
145971,1971,217173,20
145972,1971,162373,20
145973,1971,425693,20
145974,1971,155840,24
145975,1971,295133,24
145976,1971,284600,20
145977,1971,1058227,20
145978,1971,227295,22
145979,1971,436507,18
145980,1971,205827,24
145981,1971,209467,24
145982,1971,164600,19
145983,1971,325240,23
145984,1971,229671,23
145985,1971,121800,26
145986,1971,205961,21
145987,1971,179000,24
145988,1971,197000,23
145989,1971,197400,19
145990,1971,106760,27
145991,1971,184467,23
145992,1971,151480,20
145993,1971,434333,23
145994,1971,253707,22
145995,1971,203587,26
145996,1971,136333,19
145997,1971,342467,27
145998,1971,138013,27
145999,1971,227827,18
146000,1971,573254,23
146001,1971,162733,21
146002,1971,217933,23
146003,1971,201000,35
146004,1971,401693,25
146005,1971,202493,26
146006,1971,298787,26
146007,1971,190840,27
146008,1971,551133,27
146009,1971,204293,21
146010,1971,213707,39
146011,1971,249467,24
146012,1971,216867,24
146013,1971,199400,20
146014,1971,183867,41
146015,1971,241000,21
146016,1971,191067,19
146017,1971,941773,28
146018,1972,188546,25
146019,1972,96600,22
146020,1972,184427,25
146021,1972,283533,20
146022,1972,213066,22
146023,1972,178840,32
146024,1972,177827,22
146025,1972,314373,28
146026,1972,308307,25
146027,1972,167573,23
146028,1972,174040,21
146029,1972,120372,20
146030,1972,166240,33
146031,1972,107427,25
146032,1972,129533,25
146033,1972,141267,22
146034,1972,143707,20
146035,1972,320467,25
146036,1972,226000,21
146037,1972,187240,21
146038,1972,175133,27
146039,1972,541800,28
146040,1972,231000,30
146041,1972,194706,22
146042,1972,633947,24
146043,1972,173533,24
146044,1972,194507,24
146045,1972,208773,23
146046,1972,384373,21
146047,1972,214253,25
146048,1972,228000,28
146049,1972,191040,25
146050,1972,242467,24
146051,1972,273261,50
146052,1972,805733,19
146053,1972,179733,39
146054,1972,228667,20
146055,1972,225000,36
146056,1972,98680,23
146057,1972,173240,19
146058,1972,244200,25
146059,1972,230760,22
146060,1972,213533,20
146061,1972,239853,36
146062,1972,301053,26
146063,1972,180467,26
146064,1972,308080,33
146065,1972,151333,26
146066,1972,273093,35
146067,1972,126336,24
146068,1972,222440,23
146069,1972,292960,21
146070,1972,290093,24
146071,1972,185013,30
146072,1972,256373,25
146073,1972,229240,19
146074,1972,211920,21
146075,1972,285667,24
146076,1972,163107,25
146077,1972,160867,22
146078,1972,192453,26
146079,1972,99467,28
146080,1972,484933,24
146081,1972,218813,20
146082,1972,269333,27
146083,1972,188200,20
146084,1972,693440,28
146085,1972,238747,24
146086,1972,770867,21
146087,1972,355453,27
146088,1972,792667,25
146089,1972,231093,20
146090,1972,231344,22
146091,1972,253467,22
146092,1972,358507,23
146093,1972,252600,19
146094,1972,151160,30
146095,1972,364307,25
146096,1972,584107,23
146097,1972,208133,22
146098,1972,280200,27
146099,1972,322067,37
146100,1972,234907,26
146101,1972,108867,20
146102,1972,236667,25
146103,1972,176093,21
146104,1972,207040,30
146105,1972,261827,26
146106,1972,515267,26
146107,1972,121000,25
146108,1972,165907,24
146109,1972,133800,31
146110,1972,491493,24
146111,1972,402293,25
146112,1972,231200,27
146113,1972,231947,25
146114,1972,117773,22
146115,1972,244173,24
146116,1972,298027,20
146117,1972,187466,27
146118,1972,251133,31
146119,1972,167667,26
146120,1972,171735,28
146121,1972,456627,20
146122,1972,354573,23
146123,1972,146480,31
146124,1972,176453,26
146125,1972,130760,42
146126,1972,296000,20
146127,1972,203093,26
146128,1972,226160,25
146129,1972,610677,21
146130,1972,185760,25
146131,1972,559240,25
146132,1972,100533,20
146133,1972,347693,28
146134,1972,172173,38
146135,1972,377387,23
146136,1972,296427,30
146137,1972,174960,24
146138,1972,203653,30
146139,1972,205840,22
146140,1972,1206693,20
146141,1972,193960,24
146142,1972,115933,24
146143,1972,186347,42
146144,1972,222960,31
146145,1972,183120,25
146146,1972,207173,27
146147,1972,349733,24
146148,1972,221133,29
146149,1972,244973,22
146150,1972,125253,24
146151,1972,170283,25
146152,1972,145733,23
146153,1972,533307,24
146154,1972,206379,31
146155,1972,158520,20
146156,1972,210933,20
146157,1972,219440,22
146158,1972,159853,19
146159,1972,180960,23
146160,1972,139333,20
146161,1972,196400,27
146162,1972,196000,28
146163,1972,169946,31
146164,1972,244600,19
146165,1972,281400,30
146166,1972,167067,30
146167,1972,342467,37
146168,1972,147880,19
146169,1972,186693,46
146170,1972,209867,25
146171,1972,196107,29
146172,1972,183093,21
146173,1972,370507,19
146174,1972,333693,26
146175,1972,125400,25
146176,1972,271093,23
146177,1972,198733,22
146178,1972,235627,22
146179,1972,255453,23
146180,1972,1043067,26
146181,1972,179507,21
146182,1972,406733,20
146183,1972,201840,21
146184,1972,171533,23
146185,1972,253400,27
146186,1972,238867,25
146187,1972,250867,20
146188,1972,201667,26
146189,1972,272200,30
146190,1972,224707,24
146191,1972,186733,20
146192,1972,158573,21
146193,1972,274560,23
146194,1972,196667,22
146195,1972,243640,24
146196,1972,158440,20
146197,1972,62120,23
146198,1972,200640,21
146199,1972,185000,32
146200,1972,337840,19
146201,1972,154933,21
146202,1972,133640,23
146203,1972,137360,19
146204,1972,289867,26
146205,1972,501093,21
146206,1972,143240,37
146207,1972,161400,27
146208,1972,176133,21
146209,1972,157292,29
146210,1972,36120,21
146211,1972,181573,23
146212,1972,171867,30
146213,1972,210036,19
146214,1972,258160,24
146215,1972,249733,22
146216,1972,223093,21
146217,1972,103960,20
146218,1973,259853,28
146219,1973,171480,35
146220,1973,753373,24
146221,1973,363093,27
146222,1973,304027,26
146223,1973,202733,35
146224,1973,184533,24
146225,1973,246267,24
146226,1973,274480,29
146227,1973,191867,32
146228,1973,207800,25
146229,1973,341240,37
146230,1973,338837,27
146231,1973,248040,28
146232,1973,253333,29
146233,1973,246440,22
146234,1973,212693,26
146235,1973,72800,28
146236,1973,270893,28
146237,1973,198920,39
146238,1973,194800,26
146239,1973,255893,25
146240,1973,159600,27
146241,1973,181600,32
146242,1973,307240,25
146243,1973,1321360,22
146244,1973,216573,31
146245,1973,346573,35
146246,1973,167253,28
146247,1973,420400,26
146248,1973,238759,29
146249,1973,191227,49
146250,1973,196413,26
146251,1973,483893,24
146252,1973,175973,26
146253,1973,183333,26
146254,1973,265387,22
146255,1973,170973,22
146256,1973,208707,31
146257,1973,218493,25
146258,1973,170427,26
146259,1973,248160,22
146260,1973,244785,24
146261,1973,182133,31
146262,1973,415787,32
146263,1973,217573,40
146264,1973,215307,34
146265,1973,164627,22
146266,1973,168000,25
146267,1973,247414,25
146268,1973,180320,37
146269,1973,166893,28
146270,1973,191187,26
146271,1973,115027,31
146272,1973,234947,28
146273,1973,331933,29
146274,1973,230733,27
146275,1973,233267,25
146276,1973,293107,27
146277,1973,307000,23
146278,1973,258893,26
146279,1973,168307,27
146280,1973,283067,34
146281,1973,204373,32
146282,1973,292533,28
146283,1973,201533,35
146284,1973,138067,25
146285,1973,208533,30
146286,1973,282373,24
146287,1973,235867,25
146288,1973,218067,23
146289,1973,133760,24
146290,1973,145813,25
146291,1973,194240,35
146292,1973,315560,22
146293,1973,234173,29
146294,1973,280733,24
146295,1973,189267,36
146296,1973,167093,26
146297,1973,1341747,30
146298,1973,186267,28
146299,1973,133827,28
146300,1973,166133,30
146301,1973,221027,27
146302,1973,282480,23
146303,1973,303773,26
146304,1973,363067,24
146305,1973,222120,30
146306,1973,570227,29
146307,1973,218267,27
146308,1973,181733,22
146309,1973,141373,29
146310,1973,232947,30
146311,1973,146720,31
146312,1973,127640,31
146313,1973,180453,25
146314,1973,160493,23
146315,1973,207293,34
146316,1973,188373,27
146317,1973,300960,31
146318,1973,126213,29
146319,1973,222707,24
146320,1973,166173,24
146321,1973,261280,27
146322,1973,372733,27
146323,1973,336573,22
146324,1973,227720,21
146325,1973,326507,24
146326,1973,239707,27
146327,1973,252187,25
146328,1973,422040,27
146329,1973,177867,26
146330,1973,273867,25
146331,1973,152120,26
146332,1973,151573,30
146333,1973,149760,24
146334,1973,207827,22
146335,1973,266467,30
146336,1973,203787,29
146337,1973,288733,29
146338,1973,168267,27
146339,1973,253933,21
146340,1973,169627,32
146341,1973,166533,21
146342,1973,245333,49
146343,1973,115040,25
146344,1973,270800,26
146345,1973,108373,22
146346,1973,141027,21
146347,1973,175600,27
146348,1973,295507,52
146349,1973,149680,29
146350,1973,362267,25
146351,1973,677493,21
146352,1973,139667,30
146353,1973,227600,25
146354,1973,192960,31
146355,1973,215720,30
146356,1973,423227,21
146357,1973,263027,22
146358,1973,149320,26
146359,1973,172560,28
146360,1973,130653,22
146361,1973,227067,30
146362,1973,228440,29
146363,1973,151867,24
146364,1973,199360,21
146365,1973,223107,28
146366,1973,196133,29
146367,1973,187600,26
146368,1973,301773,24
146369,1973,193987,23
146370,1973,282533,31
146371,1973,343013,22
146372,1973,254800,23
146373,1973,218342,25
146374,1973,137733,27
146375,1973,234373,37
146376,1973,171067,27
146377,1973,168907,21
146378,1973,142907,27
146379,1973,239600,31
146380,1973,238120,24
146381,1973,197387,31
146382,1973,276827,22
146383,1973,140945,28
146384,1973,175507,25
146385,1973,282373,30
146386,1973,291800,29
146387,1973,224507,21
146388,1973,199933,21
146389,1973,267133,26
146390,1973,186000,25
146391,1973,202200,24
146392,1973,253227,29
146393,1973,180107,29
146394,1973,219147,20
146395,1973,172200,32
146396,1973,200160,22
146397,1973,423800,20
146398,1973,165707,26
146399,1973,304093,33
146400,1973,181240,21
146401,1973,256800,29
146402,1973,163360,35
146403,1973,226667,29
146404,1973,275747,40
146405,1973,255773,27
146406,1973,598533,21
146407,1973,161813,36
146408,1973,363413,29
146409,1973,239320,20
146410,1973,223827,25
146411,1973,226280,20
146412,1973,357200,29
146413,1973,126733,26
146414,1973,761467,20
146415,1973,189267,29
146416,1973,172160,25
146417,1973,167307,21
146418,1974,144307,20
146419,1974,345093,20
146420,1974,207360,20
146421,1974,164053,38
146422,1974,570667,18
146423,1974,214933,25
146424,1974,165720,40
146425,1974,304440,22
146426,1974,155840,19
146427,1974,167533,34
146428,1974,137533,21
146429,1974,252800,21
146430,1974,142832,37
146431,1974,291627,36
146432,1974,179773,19
146433,1974,377493,23
146434,1974,248240,24
146435,1974,593893,20
146436,1974,280667,22
146437,1974,135484,34
146438,1974,189227,20
146439,1974,226867,26
146440,1974,545840,29
146441,1974,201600,23
146442,1974,208933,44
146443,1974,193573,20
146444,1974,240000,22
146445,1974,189200,24
146446,1974,214307,24
146447,1974,192400,24
146448,1974,183040,20
146449,1974,252280,26
146450,1974,210040,18
146451,1974,76862,33
146452,1974,195360,25
146453,1974,235707,20
146454,1974,195000,24
146455,1974,178640,24
146456,1974,235733,23
146457,1974,216867,41
146458,1974,673830,26
146459,1974,359867,40
146460,1974,193200,19
146461,1974,249760,24
146462,1974,580000,27
146463,1974,280133,27
146464,1974,180773,26
146465,1974,168880,27
146466,1974,223600,23
146467,1974,150400,18
146468,1974,226813,19
146469,1974,160987,19
146470,1974,285933,25
146471,1974,199733,26
146472,1974,320360,24
146473,1974,230560,28
146474,1974,146240,24
146475,1974,188867,21
146476,1974,319387,23
146477,1974,180920,47
146478,1974,143707,20
146479,1974,891373,24
146480,1974,243573,29
146481,1974,197227,18
146482,1974,181373,24
146483,1974,270733,22
146484,1974,250387,19
146485,1974,170560,21
146486,1974,587773,22
146487,1974,315907,22
146488,1974,182027,26
146489,1974,236828,33
146490,1974,192133,25
146491,1974,167253,23
146492,1974,220560,22
146493,1974,166667,22
146494,1974,60027,22
146495,1974,247000,24
146496,1974,547627,18
146497,1974,299427,24
146498,1974,190080,45
146499,1974,623653,19
146500,1974,209027,44
146501,1974,153966,22
146502,1974,276800,26
146503,1974,166853,19
146504,1974,260827,24
146505,1974,361427,20
146506,1974,281667,22
146507,1974,307173,21
146508,1974,182867,20
146509,1974,338587,22
146510,1974,188149,26
146511,1974,199200,27
146512,1974,194173,24
146513,1974,207267,21
146514,1974,202933,21
146515,1974,350973,25
146516,1974,245901,39
146517,1974,492333,23
146518,1974,560907,23
146519,1974,246560,28
146520,1974,262587,21
146521,1974,320893,23
146522,1974,206800,19
146523,1974,184787,21
146524,1974,323773,22
146525,1974,439427,23
146526,1974,378587,28
146527,1974,372587,23
146528,1974,195267,24
146529,1974,189333,19
146530,1974,376333,34
146531,1974,195707,19
146532,1974,145000,25
146533,1974,426600,18
146534,1974,190187,24
146535,1974,172080,20
146536,1974,193693,21
146537,1974,299107,25
146538,1974,214920,20
146539,1974,201363,44
146540,1974,179840,22
146541,1974,225840,26
146542,1974,199813,24
146543,1974,195760,18
146544,1974,265400,19
146545,1974,192973,26
146546,1974,222600,28
146547,1974,128827,22
146548,1974,302136,27
146549,1974,1479668,25
146550,1974,506707,18
146551,1974,342400,20
146552,1974,248533,36
146553,1974,373853,19
146554,1974,371707,21
146555,1974,332333,22
146556,1974,200027,18
146557,1974,408025,22
146558,1974,286960,23
146559,1974,227493,25
146560,1974,153973,24
146561,1974,69333,27
146562,1974,251133,24
146563,1974,184893,23
146564,1974,315067,22
146565,1974,434453,22
146566,1974,314733,18
146567,1974,175972,33
146568,1974,178333,19
146569,1974,1536320,17
146570,1974,218107,22
146571,1974,88093,18
146572,1974,292760,21
146573,1974,196333,19
146574,1974,207000,26
146575,1974,167373,26
146576,1974,179883,26
