,SongID,duration,popularity,year,duration_sec
492,Rap GodEminem,363521.0,79.0,2013,363.521
493,Deja VuJ. Cole,264746.0,71.0,2016,264.746
494,ParisThe Chainsmokers,221520.0,77.0,2017,221.52
495,Diplomatic ImmunityDrake,255866.0,59.0,2018,255.866
496,Pray For MeThe Weeknd & Kendrick Lamar,211440.0,78.0,2018,211.44
497,Better NowPost Malone,231266.0,88.0,2018,231.266
498,Sunny Came HomeShawn Colvin,264200.0,58.0,1997,264.2
499,Speed Of SoundColdplay,287906.0,70.0,2005,287.906
500,Can't Be TamedMiley Cyrus,168213.0,62.0,2010,168.213
501,Speak NowTaylor Swift,240760.0,53.0,2010,240.76
502,Teenage DreamGlee Cast,225346.0,55.0,2010,225.346
503,SkyfallAdele,286480.0,74.0,2012,286.48
504,SugarMaroon 5,235493.0,81.0,2015,235.493
505,Piece By PieceKelly Clarkson,212280.0,67.0,2016,212.28
506,PassionfruitDrake,298940.0,81.0,2017,298.94
507,StargazingTravis Scott,270714.0,82.0,2018,270.714
508,Boy With LuvBTS Featuring Halsey,229773.0,87.0,2019,229.773
509,Change The WorldEric Clapton,234866.0,67.0,1996,234.866
510,So WhatP!nk,215160.0,69.0,2008,215.16
511,Bad RomanceLady Gaga,294573.0,80.0,2009,294.573
512,6 Foot 7 FootLil Wayne Featuring Cory Gunz,248586.0,71.0,2011,248.586
513,Take CareDrake Featuring Rihanna,277386.0,72.0,2011,277.386
514,StarshipsNicki Minaj,210626.0,69.0,2012,210.626
515,CloserThe Chainsmokers Featuring Halsey,244960.0,86.0,2016,244.96
516,PortlandDrake Featuring Quavo & Travis Scott,236614.0,75.0,2017,236.614
517,Say SomethingJustin Timberlake Featuring Chris Stapleton,278893.0,61.0,2018,278.893
518,DiscothequeU2,318666.0,47.0,1997,318.666
519,ChangeTaylor Swift,280240.0,48.0,2008,280.24
520,SkyscraperDemi Lovato,221293.0,68.0,2011,221.293
521,PerfectOne Direction,230333.0,75.0,2015,230.333
522,Dangerous WomanAriana Grande,233446.0,55.0,2016,233.446
523,Real LoveThe Beatles,234053.0,51.0,1996,234.053
524,A Little Bit LongerJonas Brothers,205013.0,53.0,2008,205.013
525,Rumour Has It / Someone Like YouGlee Cast,207946.0,56.0,2011,207.946
526,So GoodB.o.B,213253.0,64.0,2012,213.253
527,DianaOne Direction,184666.0,64.0,2013,184.666
528,DirtFlorida Georgia Line,230586.0,63.0,2014,230.586
529,SorryBeyonce,232560.0,74.0,2016,232.56
530,RiseKaty Perry,203474.0,66.0,2016,203.474
531,ParanoidPost Malone,221786.0,77.0,2018,221.786
532,All MineKanye West,145506.0,74.0,2018,145.506
533,Diggin' On YouTLC,254560.0,54.0,1995,254.56
534,Somewhere Over The RainbowKatharine McPhee,210333.0,41.0,2006,210.333
535,Ring The AlarmBeyonce,203346.0,53.0,2006,203.346
536,AirplanesB.o.B Featuring Hayley Williams,180480.0,76.0,2010,180.48
537,RunawayKanye West Featuring Pusha T,547733.0,75.0,2010,547.733
538,Take A Little RideJason Aldean,187613.0,58.0,2012,187.613
539,Scream & Shoutwill.i.am & Britney Spears,283400.0,74.0,2012,283.4
540,Burnin' It DownJason Aldean,219160.0,64.0,2014,219.16
541,Bitter Sweet SymphonyThe Verve,357266.0,79.0,1998,357.266
542,Sex And CandyMarcy Playground,173493.0,69.0,1998,173.493
543,Come And Get With MeKeith Sweat Featuring Snoop Dogg,293720.0,36.0,1998,293.72
544,OursTaylor Swift,237920.0,56.0,2011,237.92
545,State Of GraceTaylor Swift,295186.0,55.0,2012,295.186
546,Do What U WantLady Gaga Featuring R. Kelly,216573.0,55.0,2013,216.573
547,Steal My GirlOne Direction,228133.0,74.0,2014,228.133
548,Rap DevilMachine Gun Kelly,286117.0,70.0,2018,286.117
549,That's The Way Love GoesJanet Jackson,265106.0,66.0,1993,265.106
550,The First NightMonica,235573.0,47.0,1998,235.573
551,Save TonightEagle-Eye Cherry,239226.0,64.0,1998,239.226
552,All For YouJanet,272386.0,57.0,2001,272.386
553,Push It To The LimitCorbin Bleu,196960.0,52.0,2007,196.96
554,Bartier CardiCardi B Featuring 21 Savage,224284.0,72.0,2018,224.284
555,PhotographJ. Cole,218953.0,67.0,2018,218.953
556,Rich & SadPost Malone,206453.0,77.0,2018,206.453
557,DedicateLil Wayne,189908.0,64.0,2018,189.908
558,Rescue MeMadonna,331733.0,40.0,1991,331.733
559,AgainJanet Jackson,301200.0,68.0,1993,301.2
560,All My LifeK-Ci & JoJo,331240.0,72.0,1998,331.24
561,SingEd Sheeran,235382.0,71.0,2014,235.382
562,Break FreeAriana Grande Featuring Zedd,151583.0,55.0,2014,151.583
563,"All DayKanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",310906.0,63.0,2015,310.906
564,Perfect IllusionLady Gaga,182000.0,67.0,2016,182.0
565,Spoil My NightPost Malone Featuring Swae Lee,194560.0,75.0,2018,194.56
566,One Summer NightThe Danleers,133178.0,42.0,1958,133.178
567,Pushin' Me AwayJonas Brothers,183120.0,48.0,2008,183.12
568,ParadiseColdplay,278719.0,79.0,2011,278.719
569,RonanTaylor Swift,265306.0,47.0,2012,265.306
570,DiamondsRihanna,225146.0,67.0,2012,225.146
571,That's My Kind Of NightLuke Bryan,190186.0,70.0,2013,190.186
572,Say SomethingA Great Big World & Christina Aguilera,229400.0,80.0,2013,229.4
573,Amnesia5 Seconds Of Summer,237247.0,70.0,2014,237.247
574,Pop StyleDrake Featuring The Throne,212946.0,65.0,2016,212.946
575,2UDavid Guetta Featuring Justin Bieber,194906.0,67.0,2017,194.906
576,Be CarefulCardi B,210787.0,73.0,2018,210.787
577,Ball For MePost Malone Featuring Nicki Minaj,206266.0,76.0,2018,206.266
578,BAD!XXXTENTACION,150475.0,82.0,2018,150.475
579,"Don't Cry For Me Argentina (From ""Evita"")Madonna",335733.0,25.0,1997,335.733
580,...Baby One More TimeBritney Spears,211066.0,77.0,1998,211.066
581,Thank UAlanis Morissette,258773.0,63.0,1998,258.773
582,The Day The World Went AwayNine Inch Nails,273666.0,46.0,1999,273.666
583,Sloop John BThe Beach Boys,180133.0,62.0,1966,180.133
584,BernadetteFour Tops,183373.0,43.0,1967,183.373
585,Born Too LatePoni-Tails,137325.0,27.0,1958,137.325
586,Please Forgive MeBryan Adams,355640.0,54.0,1993,355.64
587,A Rockin' Good Way (To Mess Around And Fall In Love)Dinah Washington & Brook Benton,148226.0,47.0,1960,148.226
588,Only Wanna Be With YouHootie & The Blowfish,229586.0,69.0,1995,229.586
589,Pretty Blue EyesSteve Lawrence,114466.0,38.0,1959,114.466
590,A Place In The SunStevie Wonder,172960.0,51.0,1966,172.96
591,Color Him FatherThe Winstons,190080.0,33.0,1969,190.08
592,Back Off BoogalooRingo Starr,202426.0,36.0,1972,202.426
593,SuperflyCurtis Mayfield,233600.0,55.0,1972,233.6
594,Crumblin' DownJohn Cougar Mellencamp,214133.0,45.0,1983,214.133
595,Do You Know (What It Takes)Robyn,221293.0,41.0,1997,221.293
596,Overnight CelebrityTwista,233360.0,66.0,2004,233.36
597,"Corinna, CorinnaRay Peterson",161040.0,9.0,1960,161.04
598,"Release MeEsther Phillips ""Little Esther""",199320.0,24.0,1962,199.32
599,Don't Let The Rain Come Down (Crooked Little Man)The Serendipity Singers,166360.0,17.0,1964,166.36
600,Taste Of HoneyHerb Alpert & The Tijuana Brass,163746.0,49.0,1965,163.746
601,CherishDavid Cassidy,227266.0,35.0,1971,227.266
602,Rock And Roll MusicThe Beach Boys,150933.0,30.0,1976,150.933
603,Slow HandThe Pointer Sisters,231960.0,54.0,1981,231.96
604,Don't Stop Believin'Journey,250986.0,81.0,1981,250.986
605,Penny LoverLionel Richie,226106.0,48.0,1984,226.106
606,Pop LifePrince And The Revolution,225226.0,52.0,1985,225.226
607,Take Me HomePhil Collins,353573.0,57.0,1986,353.573
608,Shape Of My HeartBackstreet Boys,230093.0,76.0,2000,230.093
609,Rock Wit U (Awww Baby)Ashanti,209120.0,65.0,2003,209.12
610,Don't MindKent Jones,198236.0,68.0,2016,198.236
611,Talk Back Trembling LipsJohnny Tillotson,158466.0,35.0,1963,158.466
612,Don't StopFleetwood Mac,193346.0,68.0,1977,193.346
613,ShipsBarry Manilow,248733.0,39.0,1979,248.733
614,One On OneDaryl Hall John Oates,258013.0,51.0,1983,258.013
615,Stand BackStevie Nicks,297093.0,55.0,1983,297.093
616,AngelMadonna,236133.0,47.0,1985,236.133
617,Suicide BlondeINXS,232009.0,48.0,1990,232.009
618,Breathe AgainToni Braxton,269173.0,55.0,1993,269.173
619,"Can You Feel The Love Tonight (From ""The Lion King"")Elton John",241013.0,60.0,1994,241.013
620,Come On Over Baby (All I Want Is You)Christina Aguilera,203333.0,64.0,2000,203.333
621,All Falls DownKanye West Featuring Syleena Johnson,223506.0,73.0,2004,223.506
622,PipelineChantay's,139253.0,41.0,1963,139.253
623,Cool JerkThe Capitols,166746.0,49.0,1966,166.746
624,DominoVan Morrison,189426.0,59.0,1970,189.426
625,Rich GirlDaryl Hall John Oates,142786.0,71.0,1977,142.786
626,Stray Cat StrutStray Cats,198000.0,51.0,1982,198.0
627,(she's) Sexy + 17Stray Cats,194066.0,42.0,1983,194.066
628,Summer Of '69Bryan Adams,216053.0,81.0,1985,216.053
629,Small TownJohn Mellencamp,221626.0,64.0,1985,221.626
630,Pink CadillacNatalie Cole,268666.0,40.0,1988,268.666
631,Armageddon ItDef Leppard,322866.0,54.0,1988,322.866
632,AngelShaggy Featuring Rayvon,235133.0,73.0,2000,235.133
633,Be Good To YourselfJourney,231680.0,48.0,1986,231.68
634,Cat's In The CradleUgly Kid Joe,241893.0,63.0,1993,241.893
635,Paper In FireJohn Mellencamp,231200.0,48.0,1987,231.2
636,Ain't 2 Proud 2 BegTLC,336560.0,49.0,1992,336.56
637,She Will Be LovedMaroon 5,259453.0,81.0,2004,259.453
638,Because Of YouKelly Clarkson,219493.0,73.0,2005,219.493
639,Blue AngelRoy Orbison,177386.0,40.0,1960,177.386
640,Bad TimeGrand Funk,176280.0,40.0,1975,176.28
641,SaraStarship,292800.0,57.0,1985,292.8
642,"After All (Love Theme From ""Chances Are"")Cher & Peter Cetera",244360.0,63.0,1989,244.36
643,Better Be Good To MeTina Turner,312386.0,45.0,1984,312.386
644,Black BeatlesRae Sremmurd Featuring Gucci Mane,291893.0,78.0,2016,291.893
645,Bus StopThe Hollies,174533.0,48.0,1966,174.533
646,Rhythm Of The NightDebarge,229106.0,66.0,1985,229.106
647,Come To MeDiddy Featuring Nicole Scherzinger,276786.0,51.0,2006,276.786
648,Stand By MeBen E. King,180055.0,78.0,1961,180.055
649,Don't Bring Me DownElectric Light Orchestra,243373.0,71.0,1979,243.373
650,Swingin' SchoolBobby Rydell,134000.0,19.0,1960,134.0
651,That's All You Gotta DoBrenda Lee,148973.0,30.0,1960,148.973
652,Standing In The Shadows Of LoveFour Tops,157640.0,46.0,1966,157.64
653,Say It RightNelly Furtado,223080.0,57.0,2006,223.08
654,Breakin' In A Brand New Broken HeartConnie Francis,157520.0,19.0,1961,157.52
655,All The StarsKendrick Lamar & SZA,232186.0,80.0,2018,232.186
656,Show Me LoveRobyn,229226.0,61.0,1997,229.226
657,A Bay BayHurricane Chris,257120.0,54.0,2007,257.12
658,The Ballad Of John And YokoThe Beatles,179480.0,59.0,1969,179.48
659,BartenderT-Pain Featuring Akon,238800.0,71.0,2007,238.8
660,Stir FryMigos,190288.0,76.0,2018,190.288
661,Queen Of The HopBobby Darin,131666.0,30.0,1958,131.666
662,"C'mon MarianneThe 4 Seasons Featuring the ""Sound of Frankie Valli""",155226.0,33.0,1967,155.226
663,Summertime SadnessLana Del Rey & Cedric Gervais,265427.0,64.0,2013,265.427
664,As If I Didn't KnowAdam Wade,180586.0,5.0,1961,180.586
665,Do The BirdDee Dee Sharp,132880.0,21.0,1963,132.88
666,Dead Man's CurveJan & Dean,151160.0,42.0,1964,151.16
667,"Somewhere, My LoveRay Conniff And The Singers",148626.0,51.0,1966,148.626
668,SummertimeBilly Stewart,254866.0,41.0,1966,254.866
669,Do You Know The Way To San JoséDionne Warwick,177653.0,44.0,1968,177.653
670,Reach Out Of The DarknessFriend And Lover,190706.0,37.0,1968,190.706
671,Share The LandThe Guess Who,235600.0,42.0,1970,235.6
672,Sugar DaddyJackson 5,151666.0,37.0,1971,151.666
673,Take It AwayPaul McCartney,256053.0,35.0,1982,256.053
674,Church Of The Poison MindCulture Club,212146.0,45.0,1983,212.146
675,Sleeping BagZZ Top,242333.0,47.0,1985,242.333
676,The Edge Of HeavenWham!,270800.0,58.0,1986,270.8
677,Bed Of RosesBon Jovi,394400.0,74.0,1993,394.4
678,AnniversaryTony Toni Tone,271200.0,55.0,1993,271.2
679,Another NightReal McCoy,236933.0,60.0,1994,236.933
680,Stay The SameJoey McIntyre,227400.0,42.0,1999,227.4
681,808Blaque,306693.0,42.0,1999,306.693
682,Sweet Talkin' GuyThe Chiffons,146133.0,38.0,1966,146.133
683,Can I Change My MindTyrone Davis,177733.0,39.0,1968,177.733
684,Rock MeSteppenwolf,218826.0,37.0,1969,218.826
685,All I KnowGarfunkel,230786.0,42.0,1973,230.786
686,(There's) No Gettin' Over MeRonnie Milsap,199680.0,51.0,1981,199.68
687,Did It In A MinuteDaryl Hall John Oates,218093.0,37.0,1982,218.093
688,Don't CryAsia,210400.0,43.0,1983,210.4
689,Cover MeBruce Springsteen,205986.0,56.0,1984,205.986
690,Ooh La La (I Can't Get Over You)Perfect Gentlemen,286066.0,11.0,1990,286.066
691,Set The Night To MusicRoberta Flack With Maxi Priest,323880.0,37.0,1991,323.88
692,Because Of LoveJanet Jackson,260906.0,41.0,1994,260.906
693,Sk8er BoiAvril Lavigne,204000.0,76.0,2002,204.0
694,A Boy Without A GirlFrankie Avalon,117093.0,12.0,1959,117.093
695,Cast Your Fate To The WindSounds Orchestral,195000.0,29.0,1965,195.0
696,Do You Believe In MagicThe Lovin' Spoonful,125826.0,66.0,1965,125.826
697,Barefootin'Robert Parker,157172.0,43.0,1966,157.172
698,School's OutAlice Cooper,210106.0,67.0,1972,210.106
699,Some Kind Of WonderfulGrand Funk,202733.0,61.0,1974,202.733
700,Step By StepEddie Rabbitt,220706.0,43.0,1981,220.706
701,Axel FHarold Faltermeyer,180866.0,55.0,1985,180.866
702,Rhythm Is Gonna Get YouGloria Estefan & Miami Sound Machine,234973.0,47.0,1987,234.973
703,Alphabet St.Prince,339933.0,38.0,1988,339.933
704,Can We TalkTevin Campbell,284586.0,67.0,1993,284.586
705,Show Me The Meaning Of Being LonelyBackstreet Boys,234960.0,67.0,2000,234.96
706,Can't Get You Out Of My HeadKylie Minogue,230640.0,72.0,2002,230.64
707,Blame ItJamie Foxx Featuring T-Pain,289746.0,67.0,2009,289.746
708,(We Ain't Got) Nothin' YetBlues Magoos,135746.0,37.0,1966,135.746
709,All Right NowFree,330643.0,72.0,1970,330.643
710,Sooner Or LaterThe Grass Roots,162293.0,46.0,1971,162.293
711,DesiderataLes Crane,278960.0,34.0,1971,278.96
712,Clean Up WomanBetty Wright,169533.0,59.0,1971,169.533
713,A Cowboys Work Is Never DoneSonny & Cher,194733.0,25.0,1972,194.733
714,A Thousand MilesVanessa Carlton,237493.0,77.0,2002,237.493
715,Sorry 2004Ruben Studdard,261866.0,41.0,2004,261.866
716,Ain't No Woman (Like The One I've Got)Four Tops,187773.0,49.0,1973,187.773
717,I LikeMen Without Hats,262600.0,21.0,1983,262.6
718,Ever Since The World BeganTommy Shaw,248706.0,32.0,1988,248.706
719,Heart Don't Fail Me NowHolly Knight,258800.0,8.0,1988,258.8
720,I Was Jack (You Were Diane)Jake Owen,187026.0,66.0,2018,187.026
721,Jenny BrownThe Smothers Brothers,319226.0,5.0,1963,319.226
722,I Ain't Gonna Eat Out My Heart AnymoreThe Young Rascals,163200.0,20.0,1965,163.2
723,I Dig You BabyJerry Butler,163306.0,16.0,1967,163.306
724,I'll Always Have Faith In YouCarla Thomas,175693.0,8.0,1967,175.693
725,It's Got To Be MellowLeon Haywood,143640.0,14.0,1967,143.64
726,God Bless Whoever Sent YouThe Originals,202226.0,7.0,1970,202.226
727,Nobody WinsBrenda Lee,183106.0,25.0,1973,183.106
728,I Found SunshineThe Chi-lites,188973.0,16.0,1973,188.973
729,FinallyCeCe Peniston,245000.0,63.0,1991,245.0
730,Night In My VeinsPretenders,197666.0,33.0,1994,197.666
731,Moan & GroanMark Morrison,330200.0,25.0,1998,330.2
732,I Wanna KnowJoe,296693.0,65.0,2000,296.693
733,Gal Yuh Ah LeadT.O.K.,212800.0,12.0,2004,212.8
734,Me & UCassie,192213.0,73.0,2006,192.213
735,Little BoxesPete Seeger,114773.0,47.0,1964,114.773
736,Look Through Any WindowThe Hollies,137133.0,32.0,1965,137.133
737,Loving You Is Sweeter Than EverFour Tops,170426.0,35.0,1966,170.426
738,"Mighty MightyEarth, Wind & Fire",328626.0,48.0,1974,328.626
739,Dub Be Good To MeBeats International,217626.0,22.0,1990,217.626
740,MonsterFred Schneider,235733.0,17.0,1991,235.733
741,My LoveLittle Texas,245800.0,44.0,1994,245.8
742,Marry MeTrain,205453.0,73.0,2010,205.453
743,Let Her GoPassenger,252733.0,76.0,2013,252.733
744,Leave Me Alone (Let Me Cry)Dicky Doo And The Don'ts,138157.0,0.0,1958,138.157
745,Go Now!The Moody Blues,191013.0,49.0,1965,191.013
746,I Can't Grow Peaches On A Cherry TreeJust Us,154760.0,5.0,1966,154.76
747,I Don't Want To Lose YouJackie Wilson,159426.0,19.0,1967,159.426
748,I'm Doin' Fine NowNew York City,164880.0,15.0,1973,164.88
749,It's Over NowL.A. Guns,251066.0,22.0,1992,251.066
750,Losin' MyselfDebbie Gibson,317626.0,18.0,1993,317.626
751,It's Your WorldMarty Robbins,163932.0,19.0,1961,163.932
752,If Love Is In Your HeartFriend And Lover,178800.0,5.0,1968,178.8
753,Live It Up Part 1The Isley Brothers,186600.0,8.0,1974,186.6
754,I'll Play The FoolDr. Buzzard's Original Savannah Band,288400.0,25.0,1976,288.4
755,LyingPeter Frampton,370466.0,9.0,1986,370.466
756,If Your Heart Isn't In ItAtlantic Starr,242266.0,29.0,1986,242.266
757,Good MusicJoan Jett & the Blackhearts,345000.0,23.0,1986,345.0
758,ExclusivityDamian Dame,299666.0,17.0,1991,299.666
759,My Fallen AngelCoro,340773.0,35.0,1991,340.773
760,MercyBrett Young,217120.0,70.0,2018,217.12
761,Hold Back The TearsThe Delacardos,123026.0,2.0,1961,123.026
762,For Your Sweet LoveThe Cascades,126720.0,9.0,1963,126.72
763,Give All Your Love To MeGerry And The Pacemakers,157600.0,16.0,1965,157.6
764,Love Will Keep Us TogetherCaptain & Tennille,205493.0,60.0,1975,205.493
765,King Without A CrownMatisyahu,222386.0,56.0,2006,222.386
766,Leave The Night OnSam Hunt,192160.0,66.0,2014,192.16
767,ExchangeBryson Tiller,194613.0,80.0,2015,194.613
768,How Not ToDan + Shay,192000.0,68.0,2017,192.0
769,On Bended KneesClarence Henry,111066.0,9.0,1961,111.066
770,Misery BusinessParamore,211520.0,72.0,2007,211.52
771,Me EnamoraJuanes,192613.0,63.0,2007,192.613
772,Good TimeAlan Jackson,306773.0,59.0,2008,306.773
773,Like Jesus DoesEric Church,198733.0,56.0,2013,198.733
774,Growing PainsAlessia Cara,193680.0,60.0,2018,193.68
775,I RememberMaurice Williams & The Zodiacs,127466.0,6.0,1961,127.466
776,Me And My ArrowNilsson,125666.0,44.0,1971,125.666
777,I'd Love To Change The WorldTen Years After,224026.0,55.0,1971,224.026
778,I Never Said GoodbyeEngelbert Humperdinck,234773.0,19.0,1972,234.773
779,In The Midnight HourCross Country,193653.0,8.0,1973,193.653
780,Girl ToniteTwista Featuring Trey Songz,221373.0,48.0,2005,221.373
781,Must Be Doin' Somethin' RightBilly Currington,269586.0,64.0,2005,269.586
782,MaybeSick Puppies,206120.0,42.0,2010,206.12
783,No Church In The WildJay Z Kanye West Featuring Frank Ocean,272506.0,63.0,2012,272.506
784,Meanwhile Back At Mama'sTim McGraw Featuring Faith Hill,228106.0,54.0,2014,228.106
785,Earned It (Fifty Shades Of Grey)The Weeknd,277680.0,72.0,2015,277.68
786,Money BagCardi B,229004.0,64.0,2018,229.004
787,I Am Who They Say I AmYoungBoy Never Broke Again Featuring Kevin Gates & Quando Rondo,200170.0,69.0,2018,200.17
788,Just DanceLady Gaga Featuring Colby O'Donis,241933.0,68.0,2008,241.933
789,Got Me GoingDAY26,282373.0,40.0,2008,282.373
790,Mama SaidLukas Graham,206902.0,68.0,2016,206.902
791,I'm In A Philly MoodDaryl Hall,313066.0,31.0,1993,313.066
792,Guys My AgeHey Violet,213694.0,65.0,2017,213.694
793,GonnaBlake Shelton,182946.0,54.0,2015,182.946
794,My Daddy Knows BestThe Marvelettes,148800.0,12.0,1963,148.8
795,Night And DaySergio Mendes & Brasil '66,186026.0,38.0,1967,186.026
796,KnuckleheadBar-Kays,139573.0,16.0,1967,139.573
797,"KayJohn Wesley Ryles, I",221480.0,4.0,1968,221.48
798,Good Morning StarshineStrawberry Alarm Clock,143800.0,16.0,1969,143.8
799,ForeverMercy,137217.0,19.0,1969,137.217
800,LeftoversMillie Jackson,287079.0,22.0,1975,287.079
801,I Beg Your PardonKon Kan,241000.0,44.0,1988,241.0
802,Let Your Soul Be Your PilotSting,403533.0,38.0,1996,403.533
803,Everything You WantRay J,311866.0,12.0,1997,311.866
804,Mirror MirrorM2M,200426.0,54.0,2000,200.426
805,I Still Love YouThe Vejtables,142840.0,6.0,1965,142.84
806,Nobody's Baby AgainDean Martin,145213.0,34.0,1966,145.213
807,Lonely AgainEddy Arnold,163440.0,8.0,1967,163.44
808,I Love You For All SeasonsThe Fuzz,184634.0,48.0,1971,184.634
809,Gone Too FarEddie Rabbitt,203773.0,22.0,1980,203.773
810,Love On The AirwavesNight,239080.0,0.0,1981,239.08
811,No Frills LoveJennifer Holliday,237600.0,8.0,1986,237.6
812,If You Needed SomebodyBad Company,261000.0,53.0,1990,261.0
813,Girls & BoysBlur,259386.0,69.0,1994,259.386
814,It's Okay (One Blood)The Game Featuring Junior Reid,257600.0,50.0,2006,257.6
815,MagnificentRick Ross Featuring John Legend,257480.0,49.0,2009,257.48
816,Leavin' On Your MindPatsy Cline,147026.0,48.0,1963,147.026
817,Making A Good Thing BetterOlivia Newton-John,225853.0,17.0,1977,225.853
818,Go Down EasyDan Fogelberg,233000.0,26.0,1985,233.0
819,JanetCommodores,222666.0,26.0,1985,222.666
820,Get ItStevie Wonder & Michael Jackson,272693.0,20.0,1988,272.693
821,In Harm's WayBeBe Winans,320063.0,32.0,1997,320.063
822,Gotta Make ItTrey Songz Featuring Twista,243279.0,47.0,2005,243.279
823,Georgia ClayJosh Kelley,183760.0,36.0,2011,183.76
824,French Foreign LegionFrank Sinatra,122333.0,24.0,1959,122.333
825,If You Gotta Make A Fool Of SomebodyJames Ray,120946.0,20.0,1961,120.946
826,JustineThe Righteous Brothers,129666.0,7.0,1965,129.666
827,Let It Be MeGlen Campbell & Bobbie Gentry,122200.0,6.0,1969,122.2
828,I Wanna Know If It's Good To You?Funkadelic,361533.0,28.0,1970,361.533
829,GamesRedeye,206001.0,0.0,1970,206.001
830,Giving UpDonny Hathaway,380466.0,35.0,1972,380.466
831,Let's Make A BabyBilly Paul,430586.0,33.0,1976,430.586
